customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost
C100537,2024-04-24,32,Female,East,Organic Search,180
C100538,2026-05-10,54,Male,Central,Email Marketing,140
C100539,2023-03-04,51,Female,South,Organic Search,180
C100540,2024-04-19,67,Male,North,Email Marketing,140
C100541,2023-05-21,20,Male,South,Organic Search,180
C100542,2026-04-12,62,Female,Central,Social Media,420
C100543,2025-05-18,35,Male,South,Organic Search,180
C100544,2025-09-07,21,Male,West,Organic Search,180
C100545,2025-07-06,53,Male,East,Social Media,420
C100546,2025-04-24,26,Female,South,Paid Ads,650
C100547,2025-09-22,27,Female,South,Paid Ads,650
C100548,2023-01-11,68,Male,West,Social Media,420
C100549,2026-01-17,29,Male,West,Paid Ads,650
C100550,2025-08-09,46,Male,South,Social Media,420
C100551,2025-08-08,28,Female,South,Social Media,420
C100552,2024-05-20,24,Male,North,Organic Search,180
C100553,2025-10-26,18,Female,North,Paid Ads,650
C100554,2024-05-06,18,Female,North,Organic Search,180
C100555,2023-03-04,42,Male,North,Organic Search,180
C100556,2026-03-13,40,Female,West,Organic Search,180
C100557,2023-10-29,20,Male,West,Social Media,420
C100558,2023-05-12,36,Male,West,Organic Search,180
C100559,2025-03-10,32,Male,West,Email Marketing,140
C100560,2023-10-28,47,Male,Central,Referral,90
C100561,2026-01-08,69,Female,Central,Organic Search,180
C100562,2024-07-24,53,Other,South,Social Media,420
C100563,2023-01-06,65,Male,North,Organic Search,180
C100564,2026-05-08,27,Male,North,Organic Search,180
C100565,2024-10-23,29,Female,Central,Direct,60
C100566,2023-12-05,57,Male,North,Paid Ads,650
C100567,2025-05-20,34,Male,South,Organic Search,180
C100568,2024-11-13,62,Other,East,Email Marketing,140
C100569,2023-02-08,42,Female,East,Email Marketing,140
C100570,2025-09-03,28,Female,East,Social Media,420
C100571,2024-05-31,61,Male,West,Referral,90
C100572,2025-06-18,46,Male,East,Referral,90
C100573,2026-02-25,59,Male,Central,Referral,90
C100574,2025-02-24,41,Female,North,Paid Ads,650
C100575,2025-05-13,24,Male,Central,Email Marketing,140
C100576,2023-11-24,53,Male,East,Social Media,420
C100577,2023-11-02,24,Male,North,Organic Search,180
C100578,2024-06-17,52,Female,Central,Organic Search,180
C100579,2026-01-01,39,Female,Central,Paid Ads,650
C100580,2024-11-05,59,Female,West,Organic Search,180
C100581,2024-03-23,63,Male,Central,Organic Search,180
C100582,2025-09-29,39,Female,South,Paid Ads,650
C100583,2026-01-02,63,Male,North,Direct,60
C100584,2026-03-06,23,Male,North,Organic Search,180
C100585,2024-01-20,23,Male,Central,Organic Search,180
C100586,2025-07-01,69,Female,West,Email Marketing,140
C100587,2025-01-29,47,Male,Central,Paid Ads,650
C100588,2024-07-31,41,Other,West,Referral,90
C100589,2024-05-25,26,Female,East,Social Media,420
C100590,2023-05-28,33,Male,North,Social Media,420
C100591,2023-12-20,53,Female,North,Organic Search,180
C100592,2024-12-07,60,Female,East,Paid Ads,650
C100593,2026-02-14,65,Male,West,Social Media,420
C100594,2026-01-19,39,Female,North,Organic Search,180
C100595,2023-08-30,41,Male,Central,Organic Search,180
C100596,2025-05-23,26,Male,West,Paid Ads,650
C100597,2023-04-20,22,Female,South,Social Media,420
C100598,2025-05-18,40,Female,Central,Social Media,420
C100599,2024-03-15,48,Male,East,Referral,90
C100600,2024-08-01,23,Male,West,Referral,90
C100601,2025-07-11,39,Female,South,Organic Search,180
C100602,2024-06-30,51,Male,South,Email Marketing,140
C100603,2025-11-04,60,Female,North,Email Marketing,140
C100604,2024-11-17,66,Female,East,Organic Search,180
C100605,2026-07-08,35,Female,West,Paid Ads,650
C100606,2025-03-31,38,Male,Central,Paid Ads,650
C100607,2024-01-17,63,Female,Central,Email Marketing,140
C100608,2025-09-24,54,Male,North,Paid Ads,650
C100609,2024-06-08,32,Male,Central,Paid Ads,650
C100610,2024-11-17,53,Male,North,Email Marketing,140
C100611,2023-06-25,26,Male,North,Social Media,420
C100612,2023-06-03,41,Female,West,Organic Search,180
C100613,2025-01-09,33,Female,Central,Social Media,420
C100614,2023-08-29,69,Female,Central,Referral,90
C100615,2026-07-06,19,Female,West,Paid Ads,650
C100616,2026-01-05,62,Female,North,Social Media,420
C100617,2025-06-20,32,Female,North,Social Media,420
C100618,2025-08-02,19,Female,North,Social Media,420
C100619,2025-02-04,52,Female,East,Direct,60
C100620,2023-03-19,53,Female,East,Social Media,420
C100621,2024-05-19,25,Male,North,Social Media,420
C100622,2024-09-29,19,Other,East,Referral,90
C100623,2026-03-23,23,Male,East,Organic Search,180
C100624,2023-10-10,39,Male,West,Organic Search,180
C100625,2024-10-01,24,Female,South,Direct,60
C100626,2024-03-18,54,Male,South,Referral,90
C100627,2023-06-22,22,Male,West,Paid Ads,650
C100628,2023-05-13,59,Male,West,Organic Search,180
C100629,2024-04-14,63,Male,South,Organic Search,180
C100630,2023-04-16,55,Female,North,Organic Search,180
C100631,2023-03-28,67,Female,Central,Paid Ads,650
C100632,2024-03-27,66,Male,West,Social Media,420
C100633,2023-09-17,20,Other,North,Organic Search,180
C100634,2024-12-14,35,Female,East,Social Media,420
C100635,2023-01-23,57,Female,East,Direct,60
C100636,2024-01-24,35,Male,North,Direct,60
C100637,2024-08-05,56,Female,North,Email Marketing,140
C100638,2026-05-23,58,Male,Central,Paid Ads,650
C100639,2025-03-27,69,Male,East,Social Media,420
C100640,2026-02-06,35,Female,North,Social Media,420
C100641,2024-03-17,36,Male,West,Organic Search,180
C100642,2024-08-01,19,Female,East,Email Marketing,140
C100643,2024-06-24,32,Female,East,Social Media,420
C100644,2026-02-15,32,Male,South,Social Media,420
C100645,2026-05-18,41,Male,North,Organic Search,180
C100646,2026-05-22,39,Female,North,Organic Search,180
C100647,2025-08-25,62,Female,Central,Email Marketing,140
C100648,2024-10-09,58,Male,East,Organic Search,180
C100649,2024-11-26,55,Other,West,Organic Search,180
C100650,2026-06-14,18,Female,North,Social Media,420
C100651,2024-01-01,42,Female,West,Referral,90
C100652,2024-03-21,55,Male,East,Organic Search,180
C100653,2026-02-27,30,Female,West,Organic Search,180
C100654,2024-05-11,40,Female,South,Referral,90
C100655,2023-10-30,55,Male,East,Direct,60
C100656,2024-12-21,59,Other,North,Paid Ads,650
C100657,2024-02-23,62,Female,North,Referral,90
C100658,2026-02-19,40,Female,West,Paid Ads,650
C100659,2026-03-15,38,Female,North,Referral,90
C100660,2024-01-29,37,Female,North,Social Media,420
C100661,2024-11-11,52,Female,Central,Email Marketing,140
C100662,2026-06-19,39,Female,South,Referral,90
C100663,2025-08-12,38,Male,East,Paid Ads,650
C100664,2023-10-05,26,Male,West,Organic Search,180
C100665,2025-01-29,42,Male,West,Email Marketing,140
C100666,2025-03-08,30,Female,North,Organic Search,180
C100667,2025-04-20,45,Male,East,Social Media,420
C100668,2023-02-02,64,Female,East,Paid Ads,650
C100669,2024-01-21,58,Male,South,Organic Search,180
C100670,2026-01-04,42,Male,West,Referral,90
C100671,2023-11-07,68,Female,Central,Paid Ads,650
C100672,2024-01-21,68,Female,North,Email Marketing,140
C100673,2024-02-19,41,Male,North,Organic Search,180
C100674,2023-08-17,57,Male,West,Organic Search,180
C100675,2023-07-19,35,Male,South,Organic Search,180
C100676,2024-03-22,63,Male,West,Organic Search,180
C100677,2026-01-29,37,Male,North,Social Media,420
C100678,2023-01-02,31,Female,North,Paid Ads,650
C100679,2023-12-31,24,Male,West,Organic Search,180
C100680,2023-03-19,61,Male,Central,Direct,60
C100681,2024-12-23,33,Male,North,Organic Search,180
C100682,2023-11-19,60,Male,Central,Paid Ads,650
C100683,2025-10-15,22,Other,South,Email Marketing,140
C100684,2025-01-22,44,Male,North,Social Media,420
C100685,2025-10-04,40,Male,East,Paid Ads,650
C100686,2025-03-27,40,Female,South,Direct,60
C100687,2024-07-17,26,Female,West,Social Media,420
C100688,2026-01-12,21,Female,South,Organic Search,180
C100689,2024-09-04,36,Female,East,Organic Search,180
C100690,2026-05-06,42,Female,North,Direct,60
C100691,2026-07-03,59,Female,West,Paid Ads,650
C100692,2025-01-27,42,Other,Central,Email Marketing,140
C100693,2025-05-17,30,Male,South,Organic Search,180
C100694,2023-11-25,31,Female,South,Organic Search,180
C100695,2025-11-13,49,Female,Central,Email Marketing,140
C100696,2025-05-13,40,Female,North,Direct,60
C100697,2026-03-06,64,Female,West,Organic Search,180
C100698,2023-12-10,40,Female,East,Organic Search,180
C100699,2025-10-09,47,Male,Central,Referral,90
C100700,2024-08-27,21,Female,South,Social Media,420
C100701,2023-08-27,28,Male,South,Paid Ads,650
C100702,2023-08-09,62,Female,South,Organic Search,180
C100703,2024-12-23,35,Female,North,Direct,60
C100704,2024-02-15,39,Male,North,Organic Search,180
C100705,2023-05-12,48,Male,Central,Organic Search,180
C100706,2024-07-03,21,Male,South,Paid Ads,650
C100707,2025-04-19,44,Female,North,Organic Search,180
C100708,2024-02-15,36,Female,South,Social Media,420
C100709,2026-05-13,25,Female,South,Paid Ads,650
C100710,2025-09-29,39,Male,East,Social Media,420
C100711,2024-10-21,41,Female,North,Paid Ads,650
C100712,2026-04-16,27,Female,West,Organic Search,180
C100713,2024-07-10,46,Male,West,Email Marketing,140
C100714,2023-06-29,56,Male,North,Social Media,420
C100715,2023-02-16,31,Male,West,Paid Ads,650
C100716,2026-04-21,68,Male,South,Organic Search,180
C100717,2026-05-19,49,Male,South,Social Media,420
C100718,2025-08-08,58,Male,Central,Referral,90
C100719,2023-05-13,21,Male,Central,Social Media,420
C100720,2024-01-13,57,Male,South,Referral,90
C100721,2023-02-22,35,Male,East,Organic Search,180
C100722,2023-03-07,54,Female,South,Direct,60
C100723,2023-11-13,59,Female,East,Organic Search,180
C100724,2025-01-05,31,Male,West,Organic Search,180
C100725,2023-03-26,31,Female,North,Social Media,420
C100726,2026-06-20,21,Female,Central,Organic Search,180
C100727,2024-08-08,49,Male,West,Paid Ads,650
C100728,2023-12-06,58,Male,North,Organic Search,180
C100729,2024-10-25,39,Male,Central,Referral,90
C100730,2025-10-13,26,Female,West,Referral,90
C100731,2024-02-06,34,Male,South,Social Media,420
C100732,2023-03-03,38,Male,East,Paid Ads,650
C100733,2023-03-07,65,Female,Central,Paid Ads,650
C100734,2025-12-31,24,Other,Central,Email Marketing,140
C100735,2023-05-24,35,Male,South,Social Media,420
C100736,2025-03-28,51,Female,East,Paid Ads,650
C100737,2024-05-09,30,Female,Central,Organic Search,180
C100738,2025-09-26,64,Female,Central,Organic Search,180
C100739,2023-03-19,65,Female,North,Paid Ads,650
C100740,2026-02-28,37,Female,East,Referral,90
C100741,2025-06-16,56,Male,Central,Email Marketing,140
C100742,2024-07-31,57,Male,North,Direct,60
C100743,2023-09-24,53,Female,South,Paid Ads,650
C100744,2026-06-10,27,Male,East,Paid Ads,650
C100745,2024-01-24,20,Other,East,Referral,90
C100746,2024-09-22,36,Male,West,Paid Ads,650
C100747,2024-05-21,24,Female,North,Social Media,420
C100748,2023-10-24,33,Female,West,Social Media,420
C100749,2024-06-19,51,Male,South,Organic Search,180
C100750,2023-07-14,48,Female,West,Organic Search,180
C100751,2023-01-03,28,Male,South,Paid Ads,650
C100752,2024-01-08,18,Female,North,Social Media,420
C100753,2023-05-25,29,Female,Central,Organic Search,180
C100754,2024-06-17,41,Female,West,Organic Search,180
C100755,2026-01-14,58,Female,South,Organic Search,180
C100756,2023-07-29,36,Other,South,Email Marketing,140
C100757,2023-01-02,32,Female,East,Email Marketing,140
C100758,2023-05-23,46,Male,Central,Email Marketing,140
C100759,2024-10-15,21,Female,South,Email Marketing,140
C100760,2023-12-20,29,Female,Central,Organic Search,180
C100761,2024-09-21,19,Male,South,Organic Search,180
C100762,2023-02-07,45,Female,West,Paid Ads,650
C100763,2024-03-04,41,Male,South,Social Media,420
C100764,2024-06-11,48,Female,North,Referral,90
C100765,2024-07-08,50,Male,Central,Organic Search,180
C100766,2024-12-09,38,Female,North,Direct,60
C100767,2025-09-30,63,Male,Central,Paid Ads,650
C100768,2024-08-23,65,Female,North,Social Media,420
C100769,2025-12-17,23,Male,South,Email Marketing,140
C100770,2024-11-12,65,Female,Central,Social Media,420
C100771,2023-12-01,28,Female,East,Referral,90
C100772,2023-10-22,30,Female,North,Referral,90
C100773,2024-02-19,45,Male,East,Referral,90
C100774,2025-02-07,19,Male,North,Email Marketing,140
C100775,2023-11-08,36,Male,Central,Paid Ads,650
C100776,2026-03-21,28,Female,North,Paid Ads,650
C100777,2024-09-09,43,Male,East,Email Marketing,140
C100778,2026-01-15,60,Female,North,Social Media,420
C100779,2025-05-28,66,Male,West,Social Media,420
C100780,2024-03-04,29,Female,Central,Paid Ads,650
C100781,2023-10-21,46,Male,West,Organic Search,180
C100782,2025-08-14,42,Male,South,Paid Ads,650
C100783,2024-03-01,39,Male,North,Direct,60
C100784,2023-11-14,50,Male,North,Paid Ads,650
C100785,2026-04-11,69,Male,Central,Organic Search,180
C100786,2024-09-12,39,Male,North,Organic Search,180
C100787,2023-03-04,21,Female,East,Paid Ads,650
C100788,2024-09-28,65,Other,South,Paid Ads,650
C100789,2024-08-15,66,Female,Central,Referral,90
C100790,2026-01-16,34,Female,East,Organic Search,180
C100791,2025-07-04,44,Male,East,Organic Search,180
C100792,2023-09-04,62,Male,Central,Organic Search,180
C100793,2023-07-13,44,Male,Central,Organic Search,180
C100794,2025-02-15,43,Male,East,Email Marketing,140
C100795,2023-03-02,65,Male,West,Email Marketing,140
C100796,2024-02-15,61,Female,East,Referral,90
C100797,2023-06-27,44,Female,South,Email Marketing,140
C100798,2023-01-27,26,Female,North,Organic Search,180
C100799,2026-03-27,40,Female,West,Email Marketing,140
C100800,2023-04-26,53,Male,West,Paid Ads,650
C100801,2023-01-12,32,Female,North,Referral,90
C100802,2026-04-14,45,Male,North,Social Media,420
C100803,2023-08-31,52,Male,West,Paid Ads,650
C100804,2025-11-16,22,Male,North,Organic Search,180
C100805,2023-02-10,47,Male,West,Organic Search,180
C100806,2023-07-17,56,Female,West,Paid Ads,650
C100807,2023-05-23,29,Male,South,Paid Ads,650
C100808,2025-06-27,46,Male,South,Direct,60
C100809,2025-03-08,54,Female,South,Organic Search,180
C100810,2024-09-03,20,Other,South,Social Media,420
C100811,2023-11-07,51,Female,East,Social Media,420
C100812,2023-04-25,31,Female,West,Organic Search,180
C100813,2025-01-02,38,Female,Central,Paid Ads,650
C100814,2023-10-24,51,Male,North,Paid Ads,650
C100815,2025-01-28,18,Male,West,Paid Ads,650
C100816,2025-06-03,18,Male,South,Organic Search,180
C100817,2025-12-28,41,Male,West,Organic Search,180
C100818,2024-09-27,67,Other,North,Paid Ads,650
C100819,2023-01-07,18,Female,East,Email Marketing,140
C100820,2023-12-27,59,Other,East,Email Marketing,140
C100821,2026-01-02,21,Female,South,Organic Search,180
C100822,2024-11-16,43,Female,Central,Social Media,420
C100823,2025-03-07,40,Female,North,Direct,60
C100824,2024-08-11,42,Female,North,Organic Search,180
C100825,2023-07-29,22,Male,East,Organic Search,180
C100826,2026-02-27,57,Male,East,Organic Search,180
C100827,2025-09-20,32,Female,South,Organic Search,180
C100828,2026-07-03,58,Male,South,Email Marketing,140
C100829,2026-01-05,52,Female,North,Email Marketing,140
C100830,2024-01-10,46,Male,Central,Social Media,420
C100831,2023-11-23,34,Female,East,Paid Ads,650
C100832,2023-11-16,51,Male,South,Email Marketing,140
C100833,2026-03-27,69,Male,South,Organic Search,180
C100834,2024-12-17,66,Female,Central,Organic Search,180
C100835,2024-08-07,65,Male,Central,Organic Search,180
C100836,2026-05-30,29,Other,North,Email Marketing,140
C100837,2025-02-15,48,Male,East,Referral,90
C100838,2026-03-15,38,Male,North,Social Media,420
C100839,2026-06-20,68,Male,North,Referral,90
C100840,2023-04-13,67,Female,Central,Organic Search,180
C100841,2024-04-09,63,Female,Central,Paid Ads,650
C100842,2025-08-02,26,Male,North,Email Marketing,140
C100843,2025-11-11,34,Male,Central,Email Marketing,140
C100844,2023-07-10,54,Female,West,Social Media,420
C100845,2024-02-14,56,Female,West,Organic Search,180
C100846,2024-12-05,36,Male,West,Direct,60
C100847,2025-10-24,25,Male,East,Paid Ads,650
C100848,2023-05-26,25,Male,Central,Paid Ads,650
C100849,2025-02-11,53,Male,North,Organic Search,180
C100850,2024-01-17,41,Female,East,Organic Search,180
C100851,2023-10-06,43,Other,South,Social Media,420
C100852,2024-10-24,60,Other,West,Social Media,420
C100853,2024-06-16,18,Female,North,Organic Search,180
C100854,2025-03-28,57,Male,South,Organic Search,180
C100855,2024-02-13,32,Other,West,Social Media,420
C100856,2025-11-24,66,Male,South,Paid Ads,650
C100857,2023-04-11,67,Male,South,Paid Ads,650
C100858,2026-01-13,44,Female,South,Organic Search,180
C100859,2023-02-08,34,Male,West,Email Marketing,140
C100860,2025-08-04,30,Female,South,Direct,60
C100861,2024-03-21,27,Other,South,Paid Ads,650
C100862,2024-05-07,69,Female,East,Referral,90
C100863,2023-01-25,27,Female,Central,Email Marketing,140
C100864,2025-06-21,41,Male,West,Organic Search,180
C100865,2023-08-01,42,Male,North,Email Marketing,140
C100866,2025-04-27,53,Female,Central,Paid Ads,650
C100867,2025-07-21,61,Female,West,Social Media,420
C100868,2025-12-22,47,Female,West,Social Media,420
C100869,2025-06-29,57,Male,East,Organic Search,180
C100870,2024-01-23,47,Male,North,Referral,90
C100871,2025-08-07,40,Male,West,Referral,90
C100872,2025-11-28,26,Female,East,Organic Search,180
C100873,2024-02-12,28,Female,South,Social Media,420
C100874,2023-06-09,40,Other,North,Direct,60
C100875,2026-02-18,20,Male,North,Email Marketing,140
C100876,2023-07-10,34,Female,East,Social Media,420
C100877,2025-02-02,42,Male,North,Organic Search,180
C100878,2023-10-31,42,Male,East,Paid Ads,650
C100879,2023-06-12,60,Male,West,Organic Search,180
C100880,2025-09-25,68,Female,South,Email Marketing,140
C100881,2023-07-04,55,Female,North,Referral,90
C100882,2025-05-11,22,Male,North,Email Marketing,140
C100883,2025-06-10,39,Female,South,Organic Search,180
C100884,2023-03-19,55,Female,West,Direct,60
C100885,2023-08-11,48,Male,East,Direct,60
C100886,2025-10-18,41,Male,Central,Social Media,420
C100887,2024-10-14,40,Female,Central,Email Marketing,140
C100888,2023-06-06,39,Female,North,Paid Ads,650
C100889,2026-06-29,48,Female,West,Paid Ads,650
C100890,2023-12-07,27,Male,East,Organic Search,180
C100891,2023-01-06,44,Female,East,Organic Search,180
C100892,2026-04-03,28,Female,South,Organic Search,180
C100893,2023-01-22,53,Male,South,Referral,90
C100894,2024-12-12,62,Male,West,Paid Ads,650
C100895,2026-07-01,44,Other,East,Organic Search,180
C100896,2025-01-13,38,Male,South,Organic Search,180
C100897,2025-01-21,66,Female,North,Social Media,420
