customer_id,signup_date,age,gender,region,acquisition_channel,acquisition_cost,tenure_days,frequency,monetary,avg_order_value,last_order_date,first_order_date,std_order_value,recency_days,orders_last_90d,orders_prior_90d,order_trend,avg_discount_pct,total_qty,n_categories,n_returns,total_refund,return_rate,n_support_tickets,avg_satisfaction,n_complaints,complaints_last_90d,complaints_prior_90d,complaint_trend,engagement_score,snapshot_date,churned
C100094,2025-03-12,55,Female,South,Referral,90,425,13,123572.19,9505.553076923077,2026-01-05,2025-04-07,8422.962147715003,126.0,0.0,3.0,-0.75,0.1622972972972973,53.0,12.0,0.0,0.0,0.0,3.0,3.3333333333333335,1.0,0.0,1.0,-1.0,41.26341036414566,2026-05-11,0
C100095,2023-04-27,56,Female,South,Social Media,420,1110,15,195134.39,13008.959333333334,2026-01-05,2023-05-12,18078.68092214555,126.0,0.0,1.0,-0.5,0.2503030303030303,53.0,11.0,3.0,52854.65,0.2,1.0,2.0,0.0,0.0,0.0,0.0,42.589527027027025,2026-05-11,0
C100096,2025-05-25,29,Female,Central,Organic Search,180,351,5,242477.03999999998,48495.407999999996,2026-02-02,2025-07-19,52458.877300019674,98.0,0.0,2.0,-0.6666666666666666,0.26925,19.0,8.0,0.0,0.0,0.0,3.0,2.3333333333333335,1.0,1.0,0.0,1.0,32.41542022792023,2026-05-11,0
C100097,2026-02-27,25,Female,North,Paid Ads,650,73,3,98444.66,32814.886666666665,2026-04-09,2026-03-25,46662.973284269334,32.0,3.0,0.0,3.0,0.24055555555555555,11.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,30.970034246575338,2026-05-11,0
C100098,2026-01-15,50,Female,North,Organic Search,180,116,4,44529.94,11132.485,2026-03-15,2026-02-06,13165.756963644995,57.0,3.0,1.0,1.0,0.2808,14.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.551724137931036,2026-05-11,0
C100099,2023-02-07,31,Female,South,Organic Search,180,1189,2,13121.23,6560.615,2024-05-26,2024-04-23,4032.0147902072486,715.0,0.0,0.0,0.0,0.21600000000000003,8.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.827901597981498,2026-05-11,1
C100100,2023-11-13,66,Female,West,Social Media,420,910,37,1314221.64,35519.50378378378,2026-01-21,2023-11-22,53971.15163254431,110.0,0.0,1.0,-0.5,0.19155555555555553,149.0,11.0,4.0,24761.37,0.10810810810810811,4.0,2.25,3.0,0.0,0.0,0.0,52.41725708502024,2026-05-11,0
C100101,2023-11-06,58,Male,West,Organic Search,180,917,49,889194.76,18146.831836734695,2026-05-10,2023-11-11,32096.956822829125,1.0,10.0,6.0,0.5714285714285714,0.29542156862745095,163.0,12.0,2.0,5538.02,0.04081632653061224,12.0,2.75,5.0,0.0,0.0,0.0,64.14933206106869,2026-05-11,0
C100102,2024-08-05,67,Female,Central,Email Marketing,140,644,69,1615617.83,23414.75115942029,2026-04-20,2024-08-16,37520.976788124855,21.0,8.0,12.0,-0.3076923076923077,0.17546327683615817,265.0,12.0,4.0,66250.89,0.057971014492753624,5.0,3.2,2.0,0.0,0.0,0.0,74.76048136645962,2026-05-11,0
C100103,2023-07-03,45,Female,South,Paid Ads,650,1043,5,10028.93,2005.786,2024-04-26,2023-09-17,1854.3044792266453,745.0,0.0,0.0,0.0,0.3185,10.0,7.0,0.0,0.0,0.0,2.0,2.5,1.0,0.0,0.0,0.0,18.020833333333332,2026-05-11,0
C100104,2026-01-03,66,Male,South,Referral,90,128,19,478534.91,25186.04789473684,2026-05-10,2026-01-04,39414.28259171788,1.0,14.0,5.0,1.5,0.17332558139534884,66.0,12.0,1.0,4470.22,0.05263157894736842,3.0,2.3333333333333335,2.0,1.0,1.0,0.0,48.705729166666664,2026-05-11,0
C100105,2025-09-25,18,Male,South,Organic Search,180,228,25,409586.29,16383.451599999999,2026-05-06,2025-09-27,20136.281880876053,5.0,9.0,8.0,0.1111111111111111,0.20497058823529413,102.0,12.0,1.0,230.08,0.04,4.0,3.5,3.0,1.0,1.0,0.0,56.51610998650472,2026-05-11,0
C100106,2025-11-05,33,Female,West,Email Marketing,140,187,3,50528.64,16842.88,2026-03-13,2025-12-05,17218.84052547964,59.0,2.0,1.0,0.5,0.3891428571428572,11.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,35.26971925133691,2026-05-11,1
C100107,2023-09-12,18,Male,North,Paid Ads,650,972,1,7450.01,7450.01,2024-04-17,2024-04-17,0.0,754.0,0.0,0.0,0.0,0.31,3.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,18.287294238683128,2026-05-11,0
C100108,2023-01-19,53,Male,Central,Social Media,420,1208,40,391864.99,9796.624749999999,2026-04-02,2023-02-06,9990.344484149655,39.0,1.0,4.0,-0.6,0.32501075268817203,143.0,12.0,5.0,14723.06,0.125,1.0,3.0,1.0,0.0,0.0,0.0,61.126130673558386,2026-05-11,0
C100109,2026-03-17,44,Male,East,Social Media,420,55,0,0.0,0.0,,,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C100110,2024-01-07,32,Male,West,Social Media,420,855,16,104816.3,6551.01875,2026-01-04,2024-01-07,5467.00408027026,127.0,0.0,2.0,-0.6666666666666666,0.24308571428571432,45.0,10.0,0.0,0.0,0.0,4.0,2.75,1.0,0.0,0.0,0.0,44.96293429652563,2026-05-11,0
C100111,2025-04-23,33,Female,West,Social Media,420,383,11,266715.62,24246.874545454546,2026-05-11,2025-06-11,42357.546260347604,0.0,2.0,1.0,0.5,0.1503448275862069,51.0,10.0,2.0,9349.9,0.18181818181818182,5.0,2.4,3.0,0.0,1.0,-1.0,44.31249999999999,2026-05-11,0
C100112,2026-03-15,51,Male,East,Referral,90,57,2,26984.800000000003,13492.400000000001,2026-05-08,2026-03-31,15121.450231403072,3.0,2.0,0.0,2.0,0.17714285714285713,8.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,44.032894736842096,2026-05-11,0
C100113,2023-02-16,27,Male,West,Email Marketing,140,1180,9,101047.81,11227.534444444444,2024-06-06,2023-03-03,23239.287235718482,704.0,0.0,0.0,0.0,0.2831666666666667,26.0,9.0,1.0,3151.88,0.1111111111111111,0.0,3.0,0.0,0.0,0.0,0.0,28.056144067796605,2026-05-11,1
C100114,2023-01-08,44,Female,South,Paid Ads,650,1219,1,2336.06,2336.06,2024-07-01,2024-07-01,0.0,679.0,0.0,0.0,0.0,0.252,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.942011894995897,2026-05-11,1
C100115,2023-01-07,49,Male,West,Direct,60,1220,11,255153.02,23195.72909090909,2025-10-19,2023-03-09,21753.82138041243,204.0,0.0,0.0,0.0,0.19963333333333333,46.0,10.0,1.0,1270.26,0.09090909090909091,2.0,1.0,1.0,0.0,0.0,0.0,33.12670765027322,2026-05-11,1
C100116,2023-07-21,30,Male,West,Paid Ads,650,1025,127,2244519.93,17673.385275590554,2026-05-08,2023-07-25,26117.364262878422,3.0,13.0,16.0,-0.17647058823529413,0.2347607142857143,413.0,12.0,4.0,34552.770000000004,0.031496062992125984,12.0,2.6666666666666665,4.0,0.0,1.0,-1.0,77.91839430894308,2026-05-11,0
C100117,2023-03-08,29,Female,East,Organic Search,180,1160,6,74117.14,12352.856666666667,2024-09-04,2023-03-11,15025.478007376227,614.0,0.0,0.0,0.0,0.18985714285714286,18.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,29.09913793103448,2026-05-11,1
C100118,2025-11-20,36,Female,North,Paid Ads,650,172,5,41080.93,8216.186,2026-03-11,2025-12-18,6356.88963370688,61.0,1.0,4.0,-0.6,0.3434166666666667,20.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,29.77470930232558,2026-05-11,0
C100119,2025-02-18,48,Female,Central,Paid Ads,650,447,3,40490.020000000004,13496.673333333334,2026-04-03,2025-09-03,17342.06092857863,38.0,1.0,0.0,1.0,0.2363333333333333,7.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,38.337108501118564,2026-05-11,1
C100121,2025-10-27,37,Female,East,Email Marketing,140,196,2,28447.43,14223.715,2026-04-07,2025-12-29,11023.575515596109,34.0,1.0,1.0,0.0,0.37,12.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.803571428571423,2026-05-11,0
C100123,2023-11-03,27,Female,East,Direct,60,920,6,55078.74,9179.789999999999,2024-12-21,2024-01-16,11785.580310128134,506.0,0.0,0.0,0.0,0.22515384615384615,20.0,9.0,0.0,0.0,0.0,3.0,2.6666666666666665,3.0,0.0,0.0,0.0,22.42261904761904,2026-05-11,1
C100124,2024-01-06,47,Female,South,Organic Search,180,856,54,1153224.72,21356.013333333332,2026-05-10,2024-01-18,35381.77070141938,1.0,11.0,3.0,2.0,0.2560909090909091,174.0,12.0,3.0,34628.28,0.05555555555555555,11.0,2.090909090909091,3.0,1.0,0.0,1.0,63.493203058623614,2026-05-11,0
C100125,2025-12-28,25,Male,East,Social Media,420,134,2,280332.72,140166.36,2026-01-10,2026-01-04,187928.39148991616,121.0,0.0,2.0,-0.6666666666666666,0.1698,13.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.2705223880597,2026-05-11,1
C100126,2023-11-11,25,Female,North,Organic Search,180,912,11,223050.15,20277.28636363636,2025-03-30,2023-12-14,13654.21451454698,407.0,0.0,0.0,0.0,0.23074074074074072,42.0,11.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,29.19298245614035,2026-05-11,1
C100127,2023-03-15,30,Male,East,Paid Ads,650,1153,146,2586976.7800000003,17719.019041095893,2026-05-10,2023-03-25,27751.361218832724,1.0,15.0,8.0,0.7777777777777778,0.24167673716012086,496.0,12.0,20.0,207168.09999999998,0.136986301369863,32.0,1.96875,11.0,3.0,0.0,3.0,74.06509508616976,2026-05-11,0
C100128,2025-05-10,32,Female,West,Paid Ads,650,366,0,0.0,0.0,,,0.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C100129,2025-10-27,19,Female,North,Referral,90,196,0,0.0,0.0,,,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C100131,2026-04-08,34,Male,West,Organic Search,180,33,0,0.0,0.0,,,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,0
C100132,2023-06-04,59,Female,West,Organic Search,180,1072,5,19457.510000000002,3891.5020000000004,2025-03-16,2023-06-04,4190.928287392901,421.0,0.0,0.0,0.0,0.2307142857142857,9.0,4.0,0.0,0.0,0.0,2.0,1.5,2.0,0.0,0.0,0.0,22.608830845771145,2026-05-11,1
C100133,2025-09-19,64,Female,Central,Paid Ads,650,234,3,57074.1,19024.7,2026-03-16,2025-09-22,23892.413058106962,56.0,1.0,1.0,0.0,0.4426,14.0,6.0,1.0,1384.85,0.3333333333333333,1.0,3.0,0.0,0.0,0.0,0.0,37.93643162393162,2026-05-11,1
C100134,2025-12-24,59,Male,South,Organic Search,180,138,5,82137.5,16427.5,2026-05-05,2026-01-15,29222.80253662198,6.0,1.0,4.0,-0.6,0.095625,9.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,45.66576086956522,2026-05-11,1
C100135,2025-06-16,61,Male,West,Social Media,420,329,9,274082.58,30453.620000000003,2026-05-04,2025-06-18,25276.12105541958,7.0,4.0,2.0,0.6666666666666666,0.19338709677419355,42.0,11.0,0.0,0.0,0.0,2.0,2.5,0.0,0.0,0.0,0.0,45.69281914893617,2026-05-11,0
C100136,2025-11-20,23,Female,North,Social Media,420,172,1,10489.05,10489.05,2025-12-30,2025-12-30,0.0,132.0,0.0,1.0,-0.5,0.18839999999999998,9.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.577034883720929,2026-05-11,1
C100137,2025-12-13,37,Male,North,Email Marketing,140,149,6,108462.36,18077.06,2026-05-08,2026-01-24,29927.593586018906,3.0,3.0,3.0,0.0,0.3122,23.0,10.0,1.0,1451.35,0.16666666666666666,1.0,4.0,0.0,0.0,0.0,0.0,51.92030201342281,2026-05-11,0
C100138,2024-07-28,56,Female,West,Direct,60,652,7,83268.8,11895.542857142858,2026-05-04,2024-08-13,12291.94067602795,7.0,1.0,0.0,1.0,0.205875,23.0,10.0,0.0,0.0,0.0,2.0,2.5,0.0,0.0,0.0,0.0,45.186733128834355,2026-05-11,1
C100139,2023-02-21,47,Female,South,Paid Ads,650,1175,18,417093.98,23171.887777777778,2024-07-24,2023-03-21,31902.3562524324,656.0,0.0,0.0,0.0,0.33782222222222225,73.0,12.0,1.0,23855.68,0.05555555555555555,2.0,2.0,0.0,0.0,0.0,0.0,28.334574468085105,2026-05-11,1
C100140,2024-08-09,18,Male,West,Email Marketing,140,640,8,109502.62,13687.8275,2026-04-27,2024-10-06,11726.995085203747,14.0,3.0,1.0,1.0,0.25073913043478263,34.0,10.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,1.0,-1.0,39.401041666666664,2026-05-11,1
C100141,2023-09-17,47,Female,South,Referral,90,967,7,91325.65,13046.521428571428,2026-01-25,2024-03-27,11552.923879851698,106.0,0.0,2.0,-0.6666666666666666,0.2394375,24.0,9.0,1.0,9893.83,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,34.22589193381592,2026-05-11,1
C100142,2023-05-27,59,Male,North,Organic Search,180,1080,109,1833264.17,16818.93733944954,2026-04-27,2023-07-24,18159.312149379126,14.0,8.0,12.0,-0.3076923076923077,0.18000371747211896,380.0,12.0,8.0,99253.03,0.07339449541284404,13.0,2.5384615384615383,5.0,1.0,0.0,1.0,76.78405853405853,2026-05-11,0
C100143,2023-06-10,61,Female,East,Email Marketing,140,1066,17,261000.91,15352.994705882353,2025-12-11,2023-07-12,16818.93449555371,151.0,0.0,1.0,-0.5,0.183825,50.0,10.0,2.0,39867.34,0.11764705882352941,8.0,2.5,4.0,0.0,0.0,0.0,42.757491661455084,2026-05-11,1
C100144,2025-06-15,37,Female,North,Paid Ads,650,330,2,62364.43,31182.215,2025-09-11,2025-06-23,41804.315538308365,242.0,0.0,0.0,0.0,0.3128,7.0,4.0,0.0,0.0,0.0,2.0,2.5,2.0,0.0,0.0,0.0,11.04166666666667,2026-05-11,1
C100145,2024-10-10,30,Male,South,Referral,90,578,9,169963.64,18884.84888888889,2026-03-26,2024-11-01,19124.007113162403,46.0,1.0,0.0,1.0,0.32899999999999996,34.0,9.0,0.0,0.0,0.0,3.0,3.3333333333333335,2.0,0.0,0.0,0.0,45.81869953863899,2026-05-11,0
C100146,2024-11-25,34,Female,North,Referral,90,532,10,176032.58,17603.257999999998,2026-05-06,2025-02-04,12751.91613945641,5.0,4.0,3.0,0.25,0.24765384615384617,39.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,49.04605263157895,2026-05-11,0
C100147,2025-08-16,33,Female,South,Email Marketing,140,268,3,49523.66,16507.88666666667,2026-04-01,2025-09-27,19545.981556724986,40.0,2.0,0.0,2.0,0.2621428571428571,10.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,41.088619402985074,2026-05-11,1
C100148,2024-12-06,36,Other,West,Referral,90,521,14,328291.17,23449.369285714285,2026-05-01,2025-01-31,28226.519195594843,10.0,2.0,5.0,-0.5,0.23660714285714285,41.0,10.0,1.0,55976.63,0.07142857142857142,1.0,3.0,1.0,0.0,1.0,-1.0,49.78654830454255,2026-05-11,0
C100149,2025-03-21,33,Male,North,Email Marketing,140,416,46,1118539.52,24316.07652173913,2026-05-03,2025-04-09,35893.555676372525,8.0,17.0,7.0,1.25,0.3117927927927928,179.0,12.0,3.0,28708.769999999997,0.06521739130434782,3.0,2.3333333333333335,0.0,0.0,0.0,0.0,61.11858974358974,2026-05-11,0
C100150,2023-04-21,41,Female,East,Paid Ads,650,1116,23,410062.46,17828.802608695652,2025-11-12,2023-04-27,21586.754371923882,180.0,0.0,0.0,0.0,0.2277741935483871,98.0,12.0,2.0,2194.23,0.08695652173913043,1.0,1.0,1.0,0.0,0.0,0.0,39.00067204301075,2026-05-11,0
C100151,2025-12-30,20,Female,East,Direct,60,132,5,92406.69,18481.338,2026-03-09,2026-01-13,23527.292164500574,63.0,3.0,2.0,0.3333333333333333,0.3197272727272727,17.0,8.0,2.0,683.66,0.4,1.0,5.0,0.0,0.0,0.0,0.0,40.48295454545454,2026-05-11,0
C100152,2024-07-31,32,Male,East,Social Media,420,649,19,371157.99,19534.63105263158,2026-04-06,2024-08-18,15891.16953995726,35.0,4.0,2.0,0.6666666666666666,0.21537499999999998,67.0,11.0,1.0,8286.31,0.05263157894736842,3.0,3.0,2.0,1.0,1.0,0.0,50.42498073959938,2026-05-11,0
C100153,2023-07-19,34,Female,East,Referral,90,1027,5,36872.79,7374.558,2023-11-22,2023-09-07,5888.750841067229,901.0,0.0,0.0,0.0,0.1673076923076923,15.0,7.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,14.814893703343069,2026-05-11,1
C100154,2025-11-11,25,Male,West,Email Marketing,140,181,2,7144.539999999999,3572.2699999999995,2026-02-23,2025-12-02,930.0292650234185,77.0,1.0,1.0,0.0,0.1982,6.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,25.98549723756906,2026-05-11,0
C100155,2025-08-02,63,Female,Central,Organic Search,180,282,11,202692.51,18426.59181818182,2026-04-23,2025-09-03,15762.147412575368,18.0,4.0,5.0,-0.16666666666666666,0.2093939393939394,51.0,10.0,1.0,2972.48,0.09090909090909091,0.0,3.0,0.0,0.0,0.0,0.0,47.57845744680851,2026-05-11,0
C100156,2023-03-10,53,Male,North,Paid Ads,650,1158,4,56162.3,14040.575,2024-09-03,2023-03-24,23917.02663707803,615.0,0.0,0.0,0.0,0.24,10.0,7.0,2.0,2213.4900000000002,0.5,1.0,2.0,0.0,0.0,0.0,0.0,23.161917098445596,2026-05-11,1
C100157,2023-09-06,65,Other,West,Email Marketing,140,978,20,266137.31,13306.8655,2025-05-22,2023-09-08,17538.189337447362,354.0,0.0,0.0,0.0,0.32978723404255317,81.0,12.0,1.0,23156.2,0.05,3.0,2.0,0.0,0.0,0.0,0.0,36.08128834355828,2026-05-11,1
C100158,2023-01-21,47,Male,North,Direct,60,1206,6,167583.6,27930.600000000002,2025-04-25,2023-01-24,41863.6377166414,381.0,0.0,0.0,0.0,0.18675,27.0,9.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,29.067786069651742,2026-05-11,1
C100159,2023-12-15,23,Male,East,Referral,90,878,12,227585.32,18965.443333333333,2026-01-21,2024-01-03,22554.91739899723,110.0,0.0,3.0,-0.75,0.3092857142857143,41.0,10.0,2.0,26903.26,0.16666666666666666,2.0,2.5,1.0,0.0,0.0,0.0,42.59580339933415,2026-05-11,1
C100160,2023-05-09,65,Female,East,Paid Ads,650,1098,37,572504.35,15473.09054054054,2026-05-09,2023-05-18,18892.43074312816,2.0,9.0,6.0,0.42857142857142855,0.24630337078651685,133.0,12.0,0.0,0.0,0.0,3.0,3.6666666666666665,3.0,0.0,0.0,0.0,63.66760737225577,2026-05-11,0
C100161,2025-07-01,41,Female,North,Organic Search,180,314,1,8051.16,8051.16,2026-05-03,2026-05-03,0.0,8.0,1.0,0.0,1.0,0.166,5.0,2.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,37.04578025477707,2026-05-11,1
C100162,2024-11-03,53,Female,North,Social Media,420,554,70,1072145.6,15316.365714285716,2026-05-08,2024-11-06,24132.134936293434,3.0,7.0,10.0,-0.2727272727272727,0.24053246753246754,222.0,12.0,6.0,18050.48,0.08571428571428572,11.0,2.5454545454545454,5.0,0.0,1.0,-1.0,72.45851668923947,2026-05-11,0
C100164,2025-08-21,43,Male,North,Email Marketing,140,263,0,0.0,0.0,,,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,2026-05-11,1
C100165,2025-02-25,43,Female,East,Social Media,420,440,22,717214.55,32600.661363636365,2026-03-27,2025-03-03,48121.18730449508,45.0,3.0,6.0,-0.42857142857142855,0.18719999999999998,89.0,10.0,3.0,150317.99,0.13636363636363635,5.0,2.8,1.0,0.0,1.0,-1.0,49.61067193675889,2026-05-11,0
C100166,2024-10-16,32,Male,North,Paid Ads,650,572,7,333328.07,47618.29571428571,2025-09-21,2024-11-27,39617.629201576776,232.0,0.0,0.0,0.0,0.2912941176470588,26.0,9.0,1.0,50073.32,0.14285714285714285,1.0,2.0,1.0,0.0,0.0,0.0,27.6166958041958,2026-05-11,1
C100167,2023-03-12,46,Male,West,Paid Ads,650,1156,10,140071.52,14007.151999999998,2025-03-01,2023-05-08,16089.741330838246,436.0,0.0,0.0,0.0,0.3034705882352941,48.0,10.0,2.0,23530.66,0.2,3.0,2.0,1.0,0.0,0.0,0.0,30.265217049386596,2026-05-11,1
C100168,2023-04-01,56,Female,Central,Direct,60,1136,20,264080.52,13204.026000000002,2025-10-19,2023-04-13,13210.982596671287,204.0,0.0,0.0,0.0,0.2552222222222222,54.0,10.0,1.0,8695.2,0.05,4.0,2.25,3.0,0.0,0.0,0.0,42.28621730382293,2026-05-11,1
C100169,2025-03-03,19,Female,South,Social Media,420,434,12,227998.22,18999.851666666666,2026-02-12,2025-04-10,29014.995556972965,88.0,1.0,2.0,-0.3333333333333333,0.27075757575757575,48.0,10.0,1.0,2913.03,0.08333333333333333,3.0,2.3333333333333335,1.0,0.0,0.0,0.0,39.05066170388751,2026-05-11,0
C100170,2023-01-06,24,Male,North,Organic Search,180,1221,120,2016087.98,16800.733166666665,2026-04-29,2023-01-08,28982.907322255105,12.0,11.0,13.0,-0.14285714285714285,0.23402536231884055,429.0,12.0,20.0,293713.51,0.16666666666666666,24.0,1.7916666666666667,6.0,1.0,0.0,1.0,73.11848522075795,2026-05-11,0
C100171,2023-02-24,61,Male,South,Social Media,420,1172,8,111693.00000000001,13961.625000000002,2024-10-19,2023-03-15,27444.686819745537,569.0,0.0,0.0,0.0,0.25539999999999996,33.0,10.0,2.0,5322.18,0.25,5.0,1.2,1.0,0.0,0.0,0.0,21.396568069776265,2026-05-11,1
C100172,2023-10-09,47,Female,Central,Paid Ads,650,945,11,155706.9,14155.172727272728,2026-03-19,2023-10-23,14061.191284018641,53.0,2.0,0.0,2.0,0.3143666666666667,38.0,12.0,2.0,5402.94,0.18181818181818182,3.0,2.3333333333333335,2.0,0.0,0.0,0.0,42.84953703703704,2026-05-11,1
C100173,2026-02-11,68,Male,South,Paid Ads,650,89,4,11212.64,2803.16,2026-04-21,2026-02-14,2728.8314696831926,20.0,4.0,0.0,4.0,0.499125,8.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,38.884831460674164,2026-05-11,0
C100174,2024-08-13,49,Male,North,Referral,90,636,2,41694.47,20847.235,2026-01-14,2024-08-26,26695.579086831025,117.0,0.0,1.0,-0.5,0.227,6.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,39.43632075471698,2026-05-11,1
C100175,2025-07-01,51,Male,Central,Organic Search,180,314,2,5121.82,2560.91,2026-03-03,2025-08-04,3145.0836834971497,69.0,1.0,0.0,1.0,0.38233333333333325,4.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,33.183917197452224,2026-05-11,1
C100176,2024-06-13,64,Male,East,Paid Ads,650,697,2,12989.029999999999,6494.514999999999,2025-12-24,2024-07-13,8574.426326142759,138.0,0.0,1.0,-0.5,0.231,5.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,38.9453012912482,2026-05-11,1
C100177,2023-08-11,52,Male,South,Paid Ads,650,1004,69,1093454.76,15847.170434782609,2026-05-06,2023-08-17,19832.12689911672,5.0,4.0,10.0,-0.5454545454545454,0.24658823529411766,237.0,12.0,2.0,5869.03,0.028985507246376812,5.0,2.0,1.0,0.0,0.0,0.0,69.87034006829823,2026-05-11,0
C100178,2024-04-22,35,Other,Central,Paid Ads,650,749,15,393184.63,26212.308666666668,2025-11-24,2024-04-22,21915.733411489,168.0,0.0,1.0,-0.5,0.1631388888888889,52.0,11.0,0.0,0.0,0.0,3.0,2.3333333333333335,2.0,0.0,0.0,0.0,39.12869937694703,2026-05-11,1
C100179,2023-04-28,45,Male,Central,Social Media,420,1109,16,450143.02,28133.93875,2026-02-24,2023-05-01,24188.438679680527,76.0,1.0,0.0,1.0,0.22795744680851066,71.0,11.0,2.0,13788.97,0.125,6.0,2.3333333333333335,1.0,0.0,0.0,0.0,45.679874113757315,2026-05-11,0
C100180,2025-09-17,30,Female,East,Referral,90,236,2,117118.09000000001,58559.045000000006,2025-10-24,2025-10-13,79522.67818114058,199.0,0.0,0.0,0.0,0.10949999999999999,5.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,16.36228813559322,2026-05-11,1
C100181,2023-08-25,35,Female,South,Organic Search,180,990,4,27139.55,6784.8875,2024-07-03,2024-02-01,5292.789892141794,677.0,0.0,0.0,0.0,0.299375,17.0,5.0,1.0,1302.42,0.25,0.0,3.0,0.0,0.0,0.0,0.0,22.815656565656568,2026-05-11,1
C100182,2024-04-29,53,Female,East,Paid Ads,650,742,14,132053.95,9432.425000000001,2025-12-12,2024-05-19,7809.744514089433,150.0,0.0,2.0,-0.6666666666666666,0.18925,43.0,10.0,0.0,0.0,0.0,5.0,2.4,2.0,0.0,1.0,-1.0,39.71619496855346,2026-05-11,0
C100184,2025-01-31,52,Female,East,Email Marketing,140,465,6,105251.19,17541.865,2025-10-29,2025-02-13,19580.634002953786,194.0,0.0,0.0,0.0,0.31893333333333335,17.0,8.0,0.0,0.0,0.0,2.0,3.5,1.0,0.0,0.0,0.0,34.09427803379416,2026-05-11,0
C100185,2024-08-12,48,Female,North,Organic Search,180,637,4,35880.29,8970.0725,2025-08-23,2024-12-14,5918.474619789432,261.0,0.0,0.0,0.0,0.28250000000000003,11.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,32.40934065934066,2026-05-11,1
C100186,2024-11-29,34,Female,East,Organic Search,180,528,4,161359.71,40339.9275,2026-05-02,2024-12-17,52662.94253438393,9.0,1.0,0.0,1.0,0.23977777777777776,14.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,46.15340909090909,2026-05-11,1
C100187,2025-10-05,20,Female,West,Direct,60,218,7,61295.39,8756.484285714285,2026-05-10,2025-12-11,8047.337532366129,1.0,3.0,4.0,-0.2,0.18092307692307694,22.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,47.9019495412844,2026-05-11,0
C100188,2023-11-24,54,Female,Central,Organic Search,180,899,84,1385195.16,16490.41857142857,2026-05-08,2023-12-15,19957.90517785855,3.0,6.0,14.0,-0.5333333333333333,0.19776712328767124,329.0,12.0,5.0,35771.28,0.05952380952380952,3.0,2.0,1.0,0.0,0.0,0.0,74.76555650068704,2026-05-11,0
