return_id,order_id,customer_id,return_date,refund_amount,reason
R000445,O0005440,C100261,2025-04-21,3258.07,Not as Described
R000446,O0005441,C100261,2025-04-30,13106.54,Not as Described
R000447,O0005467,C100261,2026-01-29,2676.07,Late Delivery
R000448,O0005485,C100261,2026-05-21,20705.0,Size Issue
R000449,O0005499,C100263,2024-08-13,19418.45,Defective Product
R000450,O0005521,C100263,2026-06-03,1125.76,Late Delivery
R000451,O0005525,C100264,2025-01-13,12629.46,Size Issue
R000452,O0005535,C100264,2025-07-12,5070.24,Size Issue
R000453,O0005544,C100265,2025-06-25,2231.16,Changed Mind
R000454,O0005549,C100266,2024-11-28,776.14,Size Issue
R000455,O0005553,C100266,2024-12-07,710.98,Defective Product
R000456,O0005554,C100266,2024-12-12,2141.18,Better Price Found
R000457,O0005556,C100266,2024-12-15,18950.56,Changed Mind
R000458,O0005557,C100266,2025-01-02,21040.36,Defective Product
R000459,O0005570,C100266,2025-05-01,7953.77,Late Delivery
R000460,O0005578,C100266,2025-08-26,876.44,Size Issue
R000461,O0005588,C100266,2026-02-20,32711.02,Not as Described
R000462,O0005602,C100267,2025-04-26,5885.99,Changed Mind
R000463,O0005643,C100269,2025-08-21,203.75,Size Issue
R000464,O0005685,C100271,2025-10-10,5893.46,Changed Mind
R000465,O0005686,C100271,2025-10-11,5823.75,Defective Product
R000466,O0005691,C100272,2025-01-13,421.86,Better Price Found
R000467,O0005698,C100272,2025-05-23,6175.17,Size Issue
R000468,O0005720,C100272,2026-05-10,5570.48,Size Issue
R000469,O0005736,C100274,2024-01-10,2673.87,Better Price Found
R000470,O0005746,C100274,2024-08-01,3779.27,Changed Mind
R000471,O0005753,C100274,2024-10-15,249.95,Better Price Found
R000472,O0005774,C100274,2025-03-26,12198.77,Defective Product
R000473,O0005776,C100274,2025-05-16,33461.5,Changed Mind
R000474,O0005780,C100274,2025-06-15,4443.35,Better Price Found
R000475,O0005806,C100274,2026-01-22,2192.72,Defective Product
R000476,O0005820,C100274,2026-07-07,680.97,Size Issue
R000477,O0005821,C100274,2026-07-23,4711.55,Not as Described
R000478,O0005829,C100276,2026-02-02,969.45,Better Price Found
R000479,O0005836,C100277,2024-10-29,1545.86,Late Delivery
R000480,O0005845,C100279,2024-11-12,5081.38,Better Price Found
R000481,O0005855,C100279,2025-01-08,1568.4,Late Delivery
R000482,O0005864,C100279,2025-03-14,4533.34,Defective Product
R000483,O0005886,C100279,2025-11-24,12732.64,Better Price Found
R000484,O0005904,C100279,2026-05-30,2233.61,Changed Mind
R000485,O0005945,C100282,2024-06-20,2996.87,Late Delivery
R000486,O0005949,C100282,2025-02-27,1003.7,Not as Described
R000487,O0005960,C100283,2024-07-07,2822.83,Better Price Found
R000488,O0005967,C100283,2024-10-08,1432.86,Better Price Found
R000489,O0005981,C100283,2025-02-10,1239.93,Defective Product
R000490,O0005985,C100283,2025-03-06,2318.88,Better Price Found
R000491,O0005992,C100283,2025-06-11,4273.45,Defective Product
R000492,O0006001,C100283,2026-01-01,1845.61,Late Delivery
R000493,O0006036,C100284,2025-10-05,4762.52,Not as Described
R000494,O0006046,C100284,2026-01-13,2768.38,Size Issue
R000495,O0006050,C100284,2026-02-17,11541.33,Late Delivery
R000496,O0006056,C100284,2026-04-26,1395.3,Better Price Found
R000497,O0006057,C100284,2026-05-01,2240.4,Changed Mind
R000498,O0006059,C100284,2026-05-16,7383.55,Defective Product
R000499,O0006067,C100284,2026-08-01,2035.53,Late Delivery
R000500,O0006079,C100286,2024-07-19,678.3,Late Delivery
R000501,O0006112,C100286,2025-06-28,3003.38,Better Price Found
R000502,O0006117,C100286,2025-07-30,17316.22,Size Issue
R000503,O0006133,C100286,2026-02-04,8912.11,Size Issue
R000504,O0006144,C100286,2026-06-12,79651.4,Size Issue
R000505,O0006150,C100286,2026-08-04,45139.0,Changed Mind
R000506,O0006178,C100289,2025-08-05,1282.41,Not as Described
R000507,O0006198,C100291,2024-06-26,8974.58,Changed Mind
R000508,O0006209,C100292,2026-03-08,12796.21,Late Delivery
R000509,O0006220,C100293,2026-06-01,13912.02,Not as Described
R000510,O0006243,C100294,2026-06-11,18156.17,Size Issue
R000511,O0006251,C100296,2023-06-17,20281.66,Late Delivery
R000512,O0006258,C100296,2025-09-14,3385.58,Not as Described
R000513,O0006271,C100297,2024-02-28,1938.69,Size Issue
R000514,O0006276,C100297,2024-06-05,604.64,Defective Product
R000515,O0006279,C100297,2024-07-21,8121.78,Defective Product
R000516,O0006301,C100297,2025-10-15,7700.63,Late Delivery
R000517,O0006303,C100297,2025-10-26,494.13,Defective Product
R000518,O0006316,C100297,2026-03-06,5511.47,Changed Mind
R000519,O0006342,C100299,2024-05-26,26732.61,Size Issue
R000520,O0006389,C100303,2026-02-01,12684.55,Size Issue
R000521,O0006390,C100303,2026-02-10,190.15,Size Issue
R000522,O0006393,C100303,2026-06-06,19870.96,Size Issue
R000523,O0006427,C100305,2026-06-25,5729.97,Not as Described
R000524,O0006432,C100306,2026-06-17,2082.37,Not as Described
R000525,O0006436,C100307,2023-01-24,49060.53,Better Price Found
R000526,O0006439,C100307,2023-02-19,878.73,Not as Described
R000527,O0006448,C100307,2023-09-11,16027.46,Not as Described
R000528,O0006452,C100307,2024-04-22,21023.33,Size Issue
R000529,O0006475,C100308,2026-02-17,23581.9,Better Price Found
R000530,O0006478,C100308,2026-07-12,21333.92,Better Price Found
R000531,O0006489,C100310,2025-10-14,3733.23,Defective Product
R000532,O0006502,C100312,2024-07-09,1018.58,Late Delivery
R000533,O0006508,C100312,2024-09-11,6750.16,Changed Mind
R000534,O0006512,C100312,2024-11-13,3486.62,Size Issue
R000535,O0006534,C100314,2025-08-18,4860.54,Changed Mind
R000536,O0006543,C100314,2025-12-20,4774.15,Not as Described
R000537,O0006547,C100314,2026-03-09,51379.16,Late Delivery
R000538,O0006552,C100314,2026-05-15,8116.84,Size Issue
R000539,O0006553,C100314,2026-06-18,18864.71,Late Delivery
R000540,O0006576,C100315,2024-04-07,2983.46,Better Price Found
R000541,O0006588,C100315,2024-11-30,237.12,Better Price Found
R000542,O0006592,C100315,2025-03-28,30957.34,Better Price Found
R000543,O0006598,C100315,2025-05-28,764.94,Better Price Found
R000544,O0006605,C100315,2025-08-28,9076.0,Better Price Found
R000545,O0006607,C100315,2025-09-06,17228.58,Defective Product
R000546,O0006618,C100315,2026-02-19,5837.96,Not as Described
R000547,O0006621,C100315,2026-03-06,4490.05,Changed Mind
R000548,O0006623,C100315,2026-03-25,1405.86,Changed Mind
R000549,O0006646,C100316,2024-08-17,7291.99,Late Delivery
R000550,O0006669,C100320,2024-12-17,5897.31,Changed Mind
R000551,O0006686,C100320,2025-06-10,18731.16,Better Price Found
R000552,O0006712,C100320,2026-05-23,5359.38,Not as Described
R000553,O0006714,C100320,2026-06-25,2444.48,Better Price Found
R000554,O0006716,C100320,2026-08-07,639.15,Late Delivery
R000555,O0006758,C100326,2024-08-16,2974.1,Changed Mind
R000556,O0006776,C100326,2026-01-06,3569.47,Changed Mind
R000557,O0006783,C100327,2026-06-20,16759.46,Defective Product
R000558,O0006790,C100328,2024-08-24,1752.71,Better Price Found
R000559,O0006798,C100328,2025-02-09,54001.97,Late Delivery
R000560,O0006816,C100328,2026-03-16,47070.98,Better Price Found
R000561,O0006830,C100330,2025-12-24,39112.76,Better Price Found
R000562,O0006847,C100332,2023-08-18,27808.86,Late Delivery
R000563,O0006851,C100332,2023-10-14,327.87,Defective Product
R000564,O0006867,C100332,2024-10-04,32398.82,Defective Product
R000565,O0006870,C100332,2024-12-09,925.47,Size Issue
R000566,O0006883,C100332,2025-07-31,4119.99,Late Delivery
R000567,O0006905,C100333,2025-09-21,43103.51,Changed Mind
R000568,O0006909,C100333,2026-01-15,4963.26,Size Issue
R000569,O0006913,C100334,2026-04-18,32565.07,Not as Described
R000570,O0006914,C100335,2024-09-27,2445.59,Not as Described
R000571,O0006925,C100335,2026-07-23,973.52,Late Delivery
R000572,O0006940,C100337,2026-02-06,17674.57,Defective Product
R000573,O0006942,C100338,2024-03-28,134.49,Not as Described
R000574,O0006954,C100338,2026-05-04,9251.83,Not as Described
R000575,O0006956,C100339,2024-06-04,16930.61,Better Price Found
R000576,O0006958,C100339,2024-08-10,23424.17,Size Issue
R000577,O0006963,C100340,2025-06-12,1634.51,Better Price Found
R000578,O0006984,C100343,2025-02-06,1550.56,Better Price Found
R000579,O0006990,C100343,2025-08-27,2955.52,Better Price Found
R000580,O0006992,C100343,2025-12-16,78130.24,Changed Mind
R000581,O0006998,C100343,2026-07-29,2168.37,Not as Described
R000582,O0007004,C100344,2024-12-23,4640.53,Better Price Found
R000583,O0007005,C100344,2025-01-05,1025.73,Better Price Found
R000584,O0007018,C100344,2025-08-23,4009.14,Size Issue
R000585,O0007028,C100344,2026-04-28,405.7,Defective Product
R000586,O0007031,C100344,2026-06-28,10642.6,Late Delivery
R000587,O0007037,C100345,2023-08-15,10441.52,Defective Product
R000588,O0007044,C100345,2024-04-01,241.8,Defective Product
R000589,O0007050,C100345,2024-10-09,6666.17,Changed Mind
R000590,O0007053,C100345,2025-04-17,3505.41,Changed Mind
R000591,O0007066,C100347,2023-10-26,25452.42,Late Delivery
R000592,O0007071,C100347,2025-08-13,735.92,Changed Mind
R000593,O0007082,C100348,2025-04-14,5717.59,Defective Product
R000594,O0007116,C100353,2025-09-28,631.92,Late Delivery
R000595,O0007122,C100353,2026-03-22,10542.67,Late Delivery
R000596,O0007124,C100353,2026-04-30,1148.41,Not as Described
R000597,O0007153,C100355,2026-06-10,41450.02,Defective Product
R000598,O0007168,C100358,2026-03-01,243.25,Better Price Found
R000599,O0007182,C100359,2024-08-17,101393.36,Size Issue
R000600,O0007202,C100359,2025-09-17,8017.21,Defective Product
R000601,O0007204,C100359,2025-10-21,1733.79,Size Issue
R000602,O0007231,C100359,2026-06-08,1084.58,Not as Described
R000603,O0007240,C100360,2025-01-10,1422.93,Not as Described
R000604,O0007242,C100360,2025-02-17,6404.64,Late Delivery
R000605,O0007257,C100360,2025-09-03,4172.9,Defective Product
R000606,O0007258,C100360,2025-09-07,5044.73,Size Issue
R000607,O0007263,C100360,2025-10-02,1027.04,Changed Mind
R000608,O0007264,C100360,2025-09-27,38541.59,Defective Product
R000609,O0007288,C100360,2026-04-28,1805.43,Better Price Found
R000610,O0007292,C100360,2026-06-09,4567.44,Size Issue
R000611,O0007306,C100361,2025-01-18,9955.8,Defective Product
R000612,O0007319,C100361,2026-07-31,3554.34,Defective Product
R000613,O0007336,C100363,2024-09-09,1924.72,Size Issue
R000614,O0007339,C100363,2024-09-12,9579.7,Late Delivery
R000615,O0007347,C100363,2024-12-08,72960.81,Changed Mind
R000616,O0007366,C100363,2025-04-11,13138.86,Defective Product
R000617,O0007372,C100363,2025-06-08,28575.93,Not as Described
R000618,O0007374,C100363,2025-07-01,430.6,Size Issue
R000619,O0007382,C100363,2025-09-03,45128.98,Size Issue
R000620,O0007386,C100363,2025-10-22,26470.4,Changed Mind
R000621,O0007388,C100363,2025-11-17,7781.45,Changed Mind
R000622,O0007390,C100363,2025-11-25,11690.17,Not as Described
R000623,O0007400,C100363,2026-04-04,314.61,Changed Mind
R000624,O0007412,C100363,2026-06-22,1582.09,Defective Product
R000625,O0007424,C100364,2024-06-08,3409.97,Changed Mind
R000626,O0007461,C100364,2025-05-22,897.69,Late Delivery
R000627,O0007473,C100364,2025-10-26,8858.46,Defective Product
R000628,O0007482,C100364,2026-01-13,3165.56,Not as Described
R000629,O0007490,C100364,2026-03-14,1817.15,Changed Mind
R000630,O0007511,C100365,2023-11-13,1419.86,Size Issue
R000631,O0007514,C100365,2024-01-15,3062.59,Size Issue
R000632,O0007523,C100365,2024-03-29,30188.05,Better Price Found
R000633,O0007541,C100365,2024-08-22,9442.52,Not as Described
R000634,O0007555,C100365,2025-02-28,8629.11,Not as Described
R000635,O0007581,C100365,2025-07-30,2469.9,Not as Described
R000636,O0007582,C100365,2025-08-15,24008.52,Not as Described
R000637,O0007605,C100365,2026-02-20,2362.17,Not as Described
R000638,O0007628,C100366,2025-12-28,8076.68,Changed Mind
R000639,O0007635,C100366,2026-02-24,17422.21,Defective Product
R000640,O0007688,C100368,2023-07-06,3963.01,Better Price Found
R000641,O0007692,C100368,2023-08-28,15089.79,Late Delivery
R000642,O0007698,C100368,2024-02-11,1819.17,Changed Mind
R000643,O0007703,C100368,2024-03-30,26963.64,Late Delivery
R000644,O0007705,C100368,2024-05-03,9743.55,Changed Mind
R000645,O0007707,C100368,2024-05-14,6039.98,Changed Mind
R000646,O0007708,C100368,2024-07-17,11024.41,Size Issue
R000647,O0007716,C100368,2024-12-07,1805.12,Size Issue
R000648,O0007723,C100368,2025-05-14,1074.66,Not as Described
R000649,O0007727,C100368,2025-09-06,8750.7,Not as Described
R000650,O0007745,C100368,2026-01-15,2366.49,Changed Mind
R000651,O0007748,C100368,2026-02-20,295.12,Size Issue
R000652,O0007754,C100368,2026-04-26,2566.69,Late Delivery
R000653,O0007761,C100368,2026-07-12,3248.42,Late Delivery
R000654,O0007765,C100369,2024-11-10,5173.44,Defective Product
R000655,O0007806,C100373,2023-09-08,9354.48,Size Issue
R000656,O0007818,C100373,2023-12-06,3045.76,Not as Described
R000657,O0007829,C100373,2024-03-09,3023.4,Late Delivery
R000658,O0007832,C100373,2024-04-18,4150.08,Not as Described
R000659,O0007834,C100373,2024-05-11,16223.22,Not as Described
R000660,O0007843,C100373,2024-08-23,4849.82,Not as Described
R000661,O0007867,C100373,2025-11-24,10899.7,Not as Described
R000662,O0007887,C100374,2024-10-07,3421.09,Size Issue
R000663,O0007903,C100376,2024-01-14,2457.07,Not as Described
R000664,O0007908,C100377,2026-08-05,61075.74,Not as Described
R000665,O0007952,C100381,2026-03-29,582.99,Better Price Found
R000666,O0007960,C100382,2026-02-26,655.05,Late Delivery
R000667,O0007974,C100383,2026-08-05,21230.01,Late Delivery
R000668,O0007985,C100384,2024-04-10,411.33,Not as Described
R000669,O0007991,C100384,2024-10-23,15617.25,Defective Product
R000670,O0007994,C100384,2025-09-01,16025.13,Changed Mind
R000671,O0007996,C100384,2025-12-08,20973.04,Better Price Found
R000672,O0008016,C100389,2024-11-11,2925.92,Late Delivery
R000673,O0008033,C100389,2026-05-12,3663.32,Defective Product
R000674,O0008047,C100390,2023-06-18,180904.47,Changed Mind
R000675,O0008050,C100390,2023-08-06,1262.61,Size Issue
R000676,O0008064,C100390,2024-06-19,3352.98,Changed Mind
R000677,O0008076,C100390,2025-01-26,6860.7,Changed Mind
R000678,O0008077,C100390,2025-01-28,1444.75,Not as Described
R000679,O0008078,C100390,2025-03-04,28018.1,Better Price Found
R000680,O0008122,C100390,2026-08-06,21298.3,Late Delivery
R000681,O0008152,C100395,2026-01-06,536.07,Not as Described
R000682,O0008161,C100397,2025-07-07,6485.27,Defective Product
R000683,O0008165,C100397,2025-12-14,4551.78,Defective Product
R000684,O0008176,C100398,2026-03-30,214.51,Better Price Found
R000685,O0008182,C100398,2026-07-17,882.18,Better Price Found
R000686,O0008194,C100399,2025-09-02,4795.03,Not as Described
R000687,O0008201,C100399,2026-03-04,10057.47,Defective Product
R000688,O0008204,C100399,2026-07-22,1200.76,Not as Described
R000689,O0008217,C100401,2025-07-22,5380.85,Better Price Found
R000690,O0008218,C100401,2025-08-17,2785.58,Defective Product
R000691,O0008234,C100401,2026-01-02,25771.96,Better Price Found
R000692,O0008246,C100401,2026-02-20,43799.88,Changed Mind
R000693,O0008247,C100401,2026-02-25,9558.3,Late Delivery
R000694,O0008251,C100401,2026-03-28,5618.46,Better Price Found
R000695,O0008254,C100401,2026-03-26,43989.25,Better Price Found
R000696,O0008264,C100401,2026-05-18,7297.63,Late Delivery
R000697,O0008284,C100403,2026-04-16,623.02,Not as Described
R000698,O0008290,C100404,2025-07-13,570.74,Better Price Found
R000699,O0008299,C100405,2023-07-17,3624.47,Changed Mind
R000700,O0008308,C100405,2023-12-21,18878.49,Size Issue
R000701,O0008328,C100405,2024-08-09,4342.07,Better Price Found
R000702,O0008332,C100405,2024-09-04,17449.68,Better Price Found
R000703,O0008342,C100405,2025-01-07,1438.58,Defective Product
R000704,O0008352,C100405,2025-05-10,2079.9,Changed Mind
R000705,O0008357,C100405,2025-07-01,20699.87,Late Delivery
R000706,O0008377,C100405,2026-02-22,2150.6,Size Issue
R000707,O0008388,C100405,2026-04-29,2523.26,Not as Described
R000708,O0008390,C100405,2026-04-24,22668.39,Defective Product
R000709,O0008392,C100405,2026-05-23,3201.16,Not as Described
R000710,O0008396,C100405,2026-06-17,2009.76,Late Delivery
R000711,O0008399,C100405,2026-06-30,4291.8,Better Price Found
R000712,O0008401,C100405,2026-07-05,12326.03,Not as Described
R000713,O0008432,C100406,2026-05-24,4162.9,Defective Product
R000714,O0008436,C100407,2024-05-11,2452.61,Changed Mind
R000715,O0008440,C100407,2025-01-03,7462.51,Late Delivery
R000716,O0008468,C100409,2025-01-12,5609.26,Not as Described
R000717,O0008470,C100409,2025-01-31,1685.98,Not as Described
R000718,O0008472,C100409,2025-03-07,445.76,Better Price Found
R000719,O0008491,C100409,2025-11-29,2948.99,Defective Product
R000720,O0008492,C100409,2025-12-12,5225.62,Size Issue
R000721,O0008495,C100409,2026-01-09,2900.27,Late Delivery
R000722,O0008507,C100409,2026-03-09,52952.44,Defective Product
R000723,O0008555,C100414,2024-06-27,997.71,Not as Described
R000724,O0008557,C100414,2024-08-18,29237.11,Size Issue
R000725,O0008561,C100414,2024-09-28,3268.93,Not as Described
R000726,O0008583,C100414,2025-07-11,2993.72,Changed Mind
R000727,O0008598,C100414,2026-01-10,8364.25,Better Price Found
R000728,O0008609,C100414,2026-06-06,6471.14,Defective Product
R000729,O0008613,C100414,2026-06-25,6270.75,Late Delivery
R000730,O0008615,C100414,2026-07-22,3567.66,Late Delivery
R000731,O0008642,C100416,2025-04-25,1949.71,Defective Product
R000732,O0008654,C100416,2025-08-16,5343.03,Changed Mind
R000733,O0008659,C100416,2025-08-31,4693.41,Size Issue
R000734,O0008721,C100420,2024-06-01,25164.89,Better Price Found
R000735,O0008736,C100421,2024-12-24,3505.13,Not as Described
R000736,O0008740,C100421,2025-04-02,940.92,Defective Product
R000737,O0008747,C100421,2025-12-20,1934.14,Late Delivery
R000738,O0008815,C100422,2026-08-09,16564.94,Late Delivery
R000739,O0008828,C100424,2026-01-10,9681.2,Size Issue
R000740,O0008834,C100425,2025-06-03,2567.36,Not as Described
R000741,O0008869,C100427,2026-06-26,8338.06,Changed Mind
R000742,O0008890,C100428,2025-11-06,1576.43,Defective Product
R000743,O0008913,C100430,2025-06-22,2444.46,Better Price Found
R000744,O0008914,C100430,2025-06-28,964.64,Defective Product
R000745,O0008919,C100430,2025-09-27,705.57,Changed Mind
R000746,O0008950,C100432,2026-03-11,23753.18,Size Issue
R000747,O0008991,C100436,2024-08-18,16676.04,Better Price Found
R000748,O0009004,C100441,2025-06-13,4495.75,Changed Mind
R000749,O0009030,C100443,2023-09-15,32029.46,Not as Described
R000750,O0009045,C100443,2024-08-28,6811.29,Size Issue
R000751,O0009046,C100443,2024-09-19,2612.2,Changed Mind
R000752,O0009055,C100443,2025-03-04,1985.7,Better Price Found
R000753,O0009060,C100443,2025-05-28,16841.33,Better Price Found
R000754,O0009065,C100443,2025-07-22,33348.56,Better Price Found
R000755,O0009068,C100443,2025-10-11,5337.37,Late Delivery
R000756,O0009071,C100443,2025-11-08,1275.86,Defective Product
R000757,O0009083,C100444,2023-02-05,17393.63,Size Issue
