customer_id,gross_revenue,total_cogs,n_orders,gross_contribution,fulfillment_cost,return_cost,support_cost,acquisition_cost,estimated_profit,profit_margin_pct,profitability_quadrant,recommendation
C100165,812279.99,623089.95,25,189190.04,64982.4,157833.89,750.0,420,-34376.25,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100166,333328.07,291885.18,7,41442.89,26666.25,52576.99,150.0,650,-37950.34,-0.11,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100167,140071.52,120991.9,10,19079.62,11205.72,24707.19,600.0,650,-17433.29,-0.12,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100168,264080.52,230531.67,20,33548.85,21126.44,9129.96,600.0,60,2692.45,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100169,321913.91,275825.14,15,46088.77,25753.11,3058.68,450.0,420,16826.98,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100170,2268970.46,1919968.46,134,349002.0,181517.64,308790.45,3750.0,180,-145056.08,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100171,111693.0,109834.03,8,1858.97,8935.44,5588.29,750.0,420,-13414.76,-0.12,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100172,155706.9,131108.18,11,24598.72,12456.55,5673.09,450.0,650,6019.08,0.04,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100173,22362.04,25057.83,6,-2695.79,1788.96,0.0,150.0,650,-4634.75,-0.21,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100174,41694.47,35367.82,2,6326.65,3335.56,0.0,150.0,90,2841.09,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100175,5121.82,4479.99,2,641.83,409.75,0.0,450.0,180,-217.92,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100176,12989.03,12572.48,2,416.55,1039.12,0.0,0.0,650,-622.57,-0.05,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100177,1326040.62,1143498.5,81,182542.12,106083.25,98427.14,750.0,650,-22718.27,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100178,393184.63,316552.67,15,76631.96,31454.77,0.0,450.0,650,44727.19,0.11,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100179,488294.02,408960.53,17,79333.49,39063.52,14478.42,900.0,420,24891.55,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100180,117118.09,83236.88,2,33881.21,9369.45,0.0,150.0,90,24361.76,0.21,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100181,27139.55,23117.54,4,4022.01,2171.16,1367.54,0.0,180,483.31,0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100182,151415.12,123837.52,15,27577.6,12113.21,0.0,900.0,650,14564.39,0.1,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100183,135530.08,88086.09,3,47443.99,10842.41,0.0,150.0,90,36451.58,0.27,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100184,109779.29,96741.28,7,13038.01,8782.34,0.0,450.0,140,3805.67,0.03,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100185,35880.29,41639.27,4,-5758.98,2870.42,0.0,0.0,180,-8629.4,-0.24,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100186,161359.71,143679.32,4,17680.39,12908.78,0.0,150.0,180,4621.61,0.03,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100187,65109.92,51005.21,8,14104.71,5208.79,0.0,150.0,60,8745.92,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100188,1604976.61,1298718.19,95,306258.42,128398.13,43695.46,450.0,180,133714.84,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100190,17213.88,16221.89,1,991.99,1377.11,0.0,0.0,140,-385.12,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100191,211166.73,181216.55,10,29950.18,16893.34,19007.25,600.0,180,-6550.41,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100192,1413498.51,1053823.18,63,359675.33,113079.88,1283.56,300.0,180,245011.89,0.17,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100193,905498.36,745167.42,58,160330.94,72439.87,5081.23,900.0,60,81909.84,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100194,1772878.43,1558678.34,88,214200.09,141830.27,49086.34,2100.0,180,21183.47,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100196,298062.44,339872.7,19,-41810.26,23845.0,9892.67,750.0,180,-76297.92,-0.26,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100197,896.43,1019.6,1,-123.17,71.71,695.03,0.0,420,-889.91,-0.99,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100198,251472.93,224132.01,16,27340.92,20117.83,0.0,600.0,140,6623.09,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100199,169172.19,147815.17,7,21357.02,13533.78,17433.96,0.0,420,-9610.71,-0.06,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100200,632531.13,525476.71,35,107054.42,50602.49,25625.7,300.0,180,30526.23,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100201,294218.78,275270.32,18,18948.46,23537.5,0.0,150.0,420,-4739.04,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100202,883295.02,750934.21,31,132360.81,70663.6,0.0,300.0,420,61397.21,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100203,497582.28,462628.12,34,34954.16,39806.58,68791.14,1050.0,180,-74693.56,-0.15,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100204,415557.37,341553.54,12,74003.83,33244.59,0.0,150.0,90,40609.24,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100205,72106.89,59888.38,3,12218.51,5768.55,0.0,0.0,420,6449.96,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100206,56184.64,51492.62,8,4692.02,4494.77,4421.47,150.0,180,-4374.22,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100207,84538.54,68937.47,10,15601.07,6763.08,6262.87,450.0,60,2125.11,0.03,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100208,630957.01,579143.14,40,51813.87,50476.56,19048.13,600.0,650,-18310.82,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100210,41609.06,34040.66,2,7568.4,3328.72,0.0,150.0,180,4089.68,0.1,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100211,47005.38,43716.95,7,3288.43,3760.43,0.0,150.0,650,-622.0,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100212,166324.67,137283.94,7,29040.73,13305.97,30686.22,150.0,650,-15101.46,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100213,36707.71,40401.87,5,-3694.16,2936.62,0.0,150.0,650,-6780.78,-0.18,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100214,276248.22,193809.34,9,82438.88,22099.86,1066.09,0.0,90,59272.94,0.21,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100215,111787.18,84386.07,6,27401.11,8942.97,0.0,450.0,420,18008.14,0.16,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100216,1757.98,1428.05,1,329.93,140.64,0.0,150.0,180,39.29,0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100217,562390.04,486330.05,20,76059.99,44991.2,37276.81,750.0,90,-6958.02,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100218,5043.27,5078.34,1,-35.07,403.46,0.0,0.0,90,-438.53,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100219,169447.06,155366.07,12,14080.99,13555.76,5037.78,600.0,420,-5112.56,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100220,251419.53,223644.96,19,27774.57,20113.56,20138.25,300.0,60,-12777.25,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100221,115704.8,99670.09,5,16034.71,9256.38,19100.97,300.0,650,-12622.64,-0.11,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100222,665826.06,619030.32,38,46795.74,53266.08,90588.91,1200.0,180,-98259.25,-0.15,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100223,1409374.91,1257975.19,89,151399.72,112749.99,138395.1,1650.0,180,-101395.38,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100224,250135.34,213228.39,13,36906.95,20010.83,0.0,150.0,650,16746.12,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100225,346137.47,306690.84,28,39446.63,27691.0,30915.96,300.0,650,-19460.33,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100227,124819.23,81634.89,7,43184.34,9985.54,55202.0,300.0,420,-22303.19,-0.18,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100228,91363.68,78966.49,3,12397.19,7309.09,0.0,0.0,140,5088.1,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100229,37876.38,58583.08,4,-20706.7,3030.11,0.0,0.0,90,-23736.81,-0.63,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100230,2695170.77,2287233.11,140,407937.66,215613.66,100631.55,2100.0,420,89592.45,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100231,153234.2,169766.96,9,-16532.76,12258.74,0.0,300.0,420,-29091.5,-0.19,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100232,178841.29,121159.18,10,57682.11,14307.3,2587.49,0.0,90,40787.31,0.23,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100233,1775162.14,1533381.27,125,241780.87,142012.97,182320.91,3900.0,650,-86453.01,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100234,238937.96,192291.63,12,46646.33,19115.04,0.0,150.0,650,27381.29,0.11,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100235,2616.01,2085.24,1,530.77,209.28,0.0,150.0,650,171.49,0.07,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100236,195830.35,159795.26,12,36035.09,15666.43,0.0,300.0,180,20068.66,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100237,3582.52,4081.15,1,-498.63,286.6,1970.98,600.0,420,-3356.21,-0.94,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100238,91052.16,76366.26,5,14685.9,7284.17,4298.51,300.0,650,2803.22,0.03,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100239,180663.33,159417.7,17,21245.63,14453.07,0.0,300.0,180,6492.56,0.04,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100240,345641.72,296807.1,6,48834.62,27651.34,196060.2,300.0,180,-175176.92,-0.51,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100241,957653.74,857318.56,40,100335.18,76612.3,28541.26,750.0,90,-5568.38,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100242,1248050.58,1033094.92,91,214955.66,99844.05,54277.95,900.0,180,59933.66,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100243,720372.71,655063.66,39,65309.05,57629.82,63358.5,750.0,650,-56429.27,-0.08,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100244,424108.76,413646.39,37,10462.37,33928.7,29856.15,450.0,180,-53772.48,-0.13,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C100245,1272827.34,1073723.71,67,199103.63,101826.19,4679.34,1050.0,180,91548.11,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100246,1244468.02,976271.18,75,268196.84,99557.44,6455.75,450.0,90,161733.65,0.13,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100247,7627.99,5566.84,1,2061.15,610.24,0.0,450.0,180,1000.91,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100248,24829.32,19616.95,1,5212.37,1986.35,0.0,300.0,650,2926.02,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100249,54665.87,43922.31,3,10743.56,4373.27,0.0,300.0,60,6070.29,0.11,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100250,247059.08,192210.81,12,54848.27,19764.73,0.0,150.0,650,34933.54,0.14,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100251,147654.18,120116.74,9,27537.44,11812.33,0.0,450.0,420,15275.11,0.1,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100252,175992.2,159784.0,13,16208.2,14079.38,15635.54,300.0,420,-13806.72,-0.08,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C100253,95621.19,80506.13,8,15115.06,7649.7,0.0,300.0,180,7165.36,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100254,229686.91,189327.97,13,40358.94,18374.95,5272.97,300.0,650,16411.01,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100255,412302.4,349284.08,24,63018.32,32984.19,5108.81,300.0,650,24625.32,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C100256,54691.28,44815.37,6,9875.91,4375.3,0.0,600.0,180,4900.61,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C100257,69402.41,56687.34,6,12715.07,5552.19,9112.25,0.0,180,-1949.37,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
